HourDK,101,147,151,153,155,157,159,161,163,165,167,169,173,175,183,185,187,190,201,210,217,219,223,230,240,250,253,259,260,265,269,270,306,316,320,326,329,330,336,340,350,360,370,376,390,400,410,420,430,440,450,461,479,480,482,492,510,530,540,550,561,563,573,575,580,607,615,621,630,657,661,665,671,706,707,710,727,730,740,741,746,751,756,760,766,773,779,787,791,810,813,820,825,840,846,849,851,860
2024-01-21T19:00:00,342016.653457389,118317.47544396762,127688.6988785429,40100.312324747145,-130926.19505963585,43914.31838547904,39541.879936381265,-14287.923980297133,-4610.636798399809,33248.23403293793,28215.1551843305,118990.99406534084,80814.67977257846,68105.9090167702,-46751.21681801181,67474.35895009086,16598.817088361735,-12017.599287252138,-55070.315706329086,43448.14300237582,12470.349451651882,17662.836938981232,-74152.03958400623,33324.025137250406,30960.607137283205,29676.147316254912,-22305.096248482263,48263.052283309036,-26554.534161845764,65718.09496506471,-4902.612116856753,10404.45639744094,115387.09916248418,37489.35035669752,158983.73857763087,128733.50318514247,82537.85846168024,31428.102672274097,21599.648246559078,68686.54883196528,94288.84463410587,43931.5293691185,45388.1294522848,-8861.726069418777,93303.3027413584,26868.85501109047,88402.08041595247,32878.60347434346,15962.26542169549,88525.49050898019,-90815.02533720556,187612.30467987963,42761.828453355236,104182.99641480447,7708.843180516846,-54683.506766448205,48860.11524404768,176767.25682920817,46019.397705796626,85901.24274959526,22922.650187809606,49556.11022903762,10333.49517222915,43772.380593033,128995.72570748706,79902.83247836598,76868.92805415217,91822.20095538006,96430.1173405594,53219.859011161614,3980.007148993519,26663.933698481163,-16883.389337703687,34915.97441781866,131463.50417561072,47303.81058910297,-176388.04868902324,10086.64937788264,75268.89900141148,-104898.75944785829,24646.06267607036,286410.6608783859,45933.23156031441,243227.32977225023,114254.53462432588,-14029.782544744628,2347.258796367123,106112.02272127611,206874.92598015582,18004.07514640648,23923.84300889858,40505.12514937738,53385.72040919235,18943.389021470168,36980.4044522205,-10503.35559707132,88019.78579016213,70213.61125258452
2024-01-21T20:00:00,599465.7810514305,62068.476293283726,77661.6708595114,46995.77835514688,19308.23328110063,74761.70875648297,159161.01566018857,33207.734310593136,38203.375525956726,-22695.228578214283,59044.352054222385,73662.84873421503,67215.75982586817,39440.4941855651,21693.02472911589,56995.24140676881,-1052.8956303743084,39539.57542393169,37997.10837007753,35085.64305164243,60131.15344047187,64705.75692248767,25661.732496312576,74654.97417243876,29299.627351987972,80496.84291004018,55559.47211515196,85194.8872359334,60979.6693302814,91320.98095335012,28834.95177425692,79543.80102611671,94661.3849810667,77857.38186465451,46300.20370732017,195953.5861719647,78136.22161090677,131068.52178135137,39860.08475653421,34671.10607675437,40016.58104726997,114432.32190498196,151188.20142125816,78266.7289092598,73316.21908370261,85086.63339148776,79466.54396495252,55784.992210030905,66424.29594760318,49406.66424320008,65782.90611544022,334371.77805366437,103216.29502354153,54581.951608173,17469.77555980828,59148.358331146424,98559.13064021972,85906.48683339971,107631.31083618473,121918.40472450103,278266.894130894,6055.879374818756,121383.0320480539,84083.3273098616,105510.24890110515,165212.73825819325,162513.68724995333,141266.52155834893,171951.76314160915,136669.98369925472,111650.78449578359,48349.80341169705,18301.176219104866,64356.11836502634,73643.28698677674,59754.253360132854,31755.597625858052,87853.72890243046,131130.84571543863,21741.64504815125,75246.12571363607,503721.8770972757,72170.40666865632,205623.15087060572,85556.0744216769,47855.015719717194,46107.346862327424,91555.79344095376,263975.6817433845,54254.967546736494,173826.46395775946,50932.59015145842,5513.298227854663,63174.05117338908,72864.8606353432,74434.30434407358,293313.99482515734,107941.44952542351
2024-01-21T21:00:00,858380.6903773341,43861.18622795829,211020.23704789265,78368.9423654669,128090.74246822181,105901.399991586,226848.58296118738,30602.072037530288,179635.09579111566,-74010.87801804682,46795.720247420046,88005.78614725235,71943.2295404446,-28955.781950116085,-22001.317851621076,115910.11311578867,27623.126673987335,40478.61645929748,52238.542265494616,-4336.587492759358,263455.84976027,114096.72129628531,45300.350969729756,86439.41717344166,62245.45304844075,109795.15986449979,15202.925493706656,137809.4622335118,86234.42413869295,33608.79781705478,8042.14375825758,101084.28635395976,110019.21056283025,113481.1283406171,-48531.718034421894,243028.62127901922,195909.7254184054,188371.56392183015,-34512.90271297566,34767.014124391106,22762.294352419798,161107.85457332907,155204.53075720067,132196.3644763134,112057.24676312711,111903.57993577597,90843.37373246106,57447.40704766589,92686.00210959448,-55008.30561919071,78529.40791041478,409270.6553501622,193632.1173728168,45593.0134151124,27203.999743551616,38032.160528010296,65996.99116289247,196824.39268297126,179622.2009813817,193100.17574567004,389032.55930249207,52134.877550588026,123970.75997587046,194806.44000072256,184100.87124899792,215725.50198967353,216986.24201354428,187200.53151433487,251783.05570150222,199992.27690950604,112538.02444993283,91052.82713289444,17250.037423447266,118484.957513951,71507.98899644484,125865.85741904825,30107.796099636056,175975.8918616002,154882.0787048707,-133167.16282396403,23368.6317249211,687928.4122494318,86534.62715148754,504829.1255605873,114464.53063606494,79808.35521560417,79205.36821056776,91664.75297383993,430198.5808665264,98559.71637798175,198685.17184577583,75754.54621691295,3405.971491195468,-875.4266684086223,73173.62437373522,123619.47922450854,481447.619054052,167633.9359908739
2024-01-21T22:00:00,1176008.617607223,150409.24838934164,170830.9629427186,80793.08747656656,32282.066752773484,144050.06131170108,332487.192309989,67943.62583201307,59569.4872750112,53045.82519311767,143515.84846969563,138982.42411150626,206225.2412344729,59615.1761481073,42807.01005874029,125096.47366312063,22892.029912592934,80689.162895622,75210.47746554883,81791.91282241745,144058.54535372305,157511.94985777567,74498.71914667748,126094.65238349335,95780.6346155197,153445.15848961775,114412.16735239637,197074.1080470881,129719.03023193589,219667.21721790952,46419.406126222086,146151.90827502433,150318.21105611447,173229.2615179838,102930.17060029118,389534.9315967219,116731.13685874958,211935.23127095128,61516.79466863334,70132.94113689526,79002.6807989441,161426.78886717715,255778.40302366787,160737.31887418317,146448.89179988933,101462.26180309601,109241.35617123902,107276.32100013368,134581.02651590662,80862.21092764051,113936.41801455873,693378.0206006402,231831.12617891055,84206.82041384143,38856.199837691776,14578.058690954289,164296.10477289528,132027.98367714646,219690.72063959762,238995.13757698945,545157.7055298756,5336.875107261214,210407.51453478535,170052.51834170066,188826.46166705445,295477.58312635083,295729.95696360734,276912.22994290036,332777.78165729344,269548.19270813593,230092.9439378386,91419.82628321036,52264.73176039649,145688.5255586365,130324.0591745968,134583.44423619265,54271.47627590121,210273.44856909025,297713.29823135276,17097.308437846474,141059.85773701893,880811.3240498236,163060.22386131223,415289.2583162964,175796.74737489998,83381.89443342881,166662.11876352184,176106.2590886191,580460.68062333,103488.47887032658,347068.7236829084,124089.74978696826,9892.413012721267,125279.32094751441,131584.6646421229,146060.29191864474,619932.3540167523,218463.39164511906
2024-01-21T23:00:00,1466331.2965802215,139127.5593032844,252699.46684406034,31251.689193405065,58293.59274295858,274358.49919461453,494665.7122414497,57166.20394619804,127377.97508423054,69723.2902418383,196703.78640682757,214250.21068683357,289580.6701257925,82023.53675078438,130867.50658723712,129405.17194011107,43774.5366000725,117082.36340835138,89283.96235315833,101229.34931911826,409796.01743036625,109540.60678691806,126457.43687754794,200386.6621978252,111769.65878187602,190068.79300247345,140690.4259470315,238312.138786576,164048.15178989625,229163.86959338613,47849.0142234879,165097.39497107774,224825.91613780195,146754.19954398807,166733.8334716091,501373.4882809068,90001.04376048101,242876.41756999528,82054.7451586284,103738.51656595418,97933.17335597196,340092.8095139351,215905.28966873273,185352.14088018407,173356.21561514636,148242.94618771577,148488.38057340193,155904.03889990598,137485.55401660406,121223.52442831345,151177.51748857758,829222.4274808373,285840.915463369,121513.52780526067,30851.628712340655,-19653.182092565396,214240.9243502171,177816.64340231533,325832.1174470173,258307.1727518018,765770.0063475667,-25602.523604181304,295054.65119744116,194486.1104582388,230408.70290119865,229524.81865287933,350931.04713867,427810.7774138802,421122.7077845503,335107.56959882355,320040.1515073365,156349.11725543404,150436.77602869953,230933.09135196064,124031.36207810623,199994.92586520643,12505.463313554657,354592.7926298959,376230.6147900358,-8750.472371380369,153439.08600338936,1386239.7901831234,262812.10986575036,425162.474221842,256451.69631432203,180109.8147757981,209084.22347234088,228408.39469914002,697840.0523285982,146092.75980825792,382935.2672080185,166305.4326705017,5565.031301750522,155077.10216900072,159302.04179709966,197158.31695029925,844183.7407543145,257803.88234483323
2024-01-22T00:00:00,1645821.4869497903,199315.14246094026,249230.7940188021,134797.7348165857,39172.027707624206,200531.62481761957,511256.86395293707,94206.76011858192,81626.83236776189,65311.06244496948,202979.59977166847,199374.92440290778,345808.06174700626,93008.5918828113,61294.88866617759,184532.86456581522,14576.591822513432,122217.91142020578,105547.93826846725,117145.63821900204,216989.2490669029,227200.32972235122,79737.39147040184,190637.71946382738,144639.63426968516,223572.84020170238,157594.8222495022,284238.31164771423,192582.03843156935,312139.2937623208,70689.50924198153,244067.8004385291,224099.8580904684,248689.10924334245,153740.03980068007,572887.5274979561,163101.01808731505,308055.3339975854,88845.53871735182,101392.04876269128,126791.70888882308,232009.1462623075,393677.2345695766,218938.22960698843,238016.0075266543,156261.03002508509,150656.88288246785,151982.9416289625,180275.26799617836,120179.06656738702,160472.27713289048,1069940.0203677693,353048.98608936276,119467.14589709233,50859.01706100941,45822.17592822458,265176.392993559,240627.72335851987,342810.7671892739,377928.9359162932,856944.4927726022,19385.221141423925,344860.35729842464,250189.4760061673,302420.76215006213,424618.86258555995,435333.5718183389,428210.3367287293,493843.50085708353,422344.8398001344,355008.7675245202,134266.52508663255,63936.7954635967,213832.0089339211,177614.72374832365,208090.3471823567,104368.36890281843,307528.72283343464,453112.12941538106,22045.109755494836,173100.21081581665,1497437.1617523918,269682.9839233287,647222.370953818,277538.88613027876,125646.69775329085,301925.4343448889,257991.18555815358,893624.6857353462,153181.96989540744,520530.1501625558,192891.78030878198,3058.111686495074,188539.4434843154,205301.8065639681,239164.85594576047,911093.7892872395,361503.2073271273
2024-01-22T01:00:00,1863125.7709549866,181726.9260811904,276616.21376483474,122328.78586298316,12335.852141724128,166166.62509094027,567957.6340211324,174065.7970099249,93791.15473662886,95712.5136338852,273050.9949289171,241538.0760051502,482648.1105116016,106371.04461053527,24502.98903596129,220757.00543001242,8069.586599629568,126171.98423157289,173515.7615952559,119653.85306511061,214406.05656507483,338466.02218914,23395.397150524186,218704.30533694092,222419.64827099888,260527.06625976402,167761.82020294486,271817.6890343083,231352.9309229213,348509.9153521858,76392.83473814686,299907.18341746664,360691.58288605016,367815.3277729387,178222.6000363018,682883.3765991775,294684.2476050056,382161.8634183056,128472.51162165152,91772.3979175627,252618.5363361632,262511.09818338364,417839.33109511907,245925.61497644777,267738.9460337133,101155.11774107408,237557.97660536828,187147.84103690242,186580.2393147196,177222.1460194263,219049.33766810424,1431197.7445269781,411659.28856834024,83609.5140644226,49424.20154928385,27903.956000250564,310779.895963873,270277.95656673965,482249.23959598114,561160.177060653,1032975.4501648658,21591.9698170043,448563.42828828475,288882.6469368387,318869.10934008955,490831.0040168559,507897.1817275346,541466.9090654432,687773.1952270701,472340.80179867824,512789.96584688086,174190.48346858672,100186.4986399508,270190.40579906985,195295.58903798315,176263.50333552674,102773.69769695982,361398.34416986915,492387.9199943717,60250.141672713136,228434.46238107173,1807531.0451423784,347850.1467172291,733489.8384604425,302765.2505443888,308675.7044986004,328289.30584590946,257850.35171236386,1058366.3618297526,123193.2428702601,621363.1296233014,197060.13240972272,-23020.86210058838,157667.95698701416,249751.72771586038,327469.0479191779,1093703.1140181937,374492.3985685307
2024-01-22T02:00:00,2083318.4454280997,247371.26623915127,326586.5921211849,152523.3285019615,61117.09295474436,258197.46613967695,686659.2750362569,128163.1729218166,127340.86623587475,98637.29561135444,266959.3889609918,267054.51774142677,478991.70234298584,106209.26388274283,74493.34070492514,240928.9505755943,39228.90475518732,150224.17857792773,152363.92779658557,152052.21163547222,268444.6557258182,300044.75477175496,138591.1744575762,252877.51609685848,208337.35201529184,314900.74480286206,212717.34190712456,365396.2777800091,247881.42640763088,408239.56171664706,91638.80789958297,301437.0078497434,309555.556404484,341797.4252215655,190806.86056578654,751725.7919089663,214657.27879294645,399933.8324062397,123647.83382056095,131825.83628236028,154070.08803515378,303433.755668244,490711.4367213401,279470.12252580374,272749.7196024625,209075.80692233628,222306.3529933666,241809.76135383078,286376.2191799015,159837.08499344043,203651.01033145693,1606466.077366903,448457.86681561667,196982.59576026484,85653.10285580163,40998.92998390057,381721.63096350996,341960.342954959,499582.18153034867,508997.4160164546,1185325.9797945141,19211.291136392345,464197.0561862037,340106.68247211666,391174.87564661744,587278.2073303204,623703.3287955301,556432.1481313556,687926.642910325,591881.0525379161,552363.5718867589,224222.1680966194,110318.1746186776,297940.1968013662,249219.49196886178,277688.23889701767,104143.44394928831,451427.10311268416,612723.4463791499,28490.822333551027,313553.492928736,2160684.651213023,389582.2564130523,900734.0588777456,375494.4841581229,173818.30194141268,403663.9285509011,382958.17724919715,1168357.3570786775,232906.83796941457,706815.0895057544,252252.64787494164,13411.43527100514,232164.52910881932,261220.17505896033,300836.9745605396,1264106.017889313,496542.5712927161
2024-01-22T03:00:00,2383799.7976645287,325558.68565800856,344044.32483375724,235814.31497047746,12006.969495539042,264148.4078440847,755006.0217440488,149168.6599257054,113833.19550821511,141805.63489372234,263497.50728533824,340816.13013932074,622781.5957907635,120044.8324343941,111238.11939582291,280213.49480214267,-17636.836671857018,151926.34360377546,70741.4913902868,204574.28186424865,209848.96020505767,333257.25557603594,142370.763788719,301160.73501908797,312581.930171711,368292.2324104486,291106.462102173,496983.9983463687,255162.889785913,501849.876399631,134065.17061822233,225730.06536913716,344058.6152464626,368631.35342143604,258316.09761241346,745398.3223242172,307538.1702667696,456932.3301026074,95769.52115299398,152035.09001592058,181062.22518332125,249720.09190099203,618189.1051725891,381328.2707928664,318266.5397332701,234117.77906157816,235864.69416577855,269128.730893801,358675.46170991677,255288.94974928108,260704.18509572445,1771009.9506741618,469507.34457090177,204465.42706504918,111504.8715640641,86547.96589912557,472580.6792110059,453570.13269198325,603742.8514576834,591642.7393851484,1325675.8539161622,-20722.922475185318,414208.37630184786,311533.90835179295,442577.08301494713,657209.7748112673,694800.1140888062,646422.3467946782,763229.5919230547,659366.803835926,530295.0391985615,279595.7672203905,158050.7509854686,328696.122059331,366780.4587260476,292482.0365482679,114623.46974433163,499923.43139429466,713406.6332069306,131673.63119394603,435980.25622358057,2565288.879773536,389497.42747211247,995438.3276456577,406570.0801311898,366709.89834205643,460763.85731477157,460778.4971785185,1274512.0677302226,262791.30260781717,902494.1868926089,308443.8450706558,4941.334660335629,290533.857146595,264712.49275313667,376764.28205498325,1488903.6661967996,563941.256429034
