HourDK,101,201,151,400,153,155,240,210,147,250,190,157,159,161,270,260,217,163,219,167,169,223,183,165,173,230,175,185,187,320,253,376,316,326,259,350,360,370,306,329,265,330,340,269,336,390,530,561,607,510,621,540,550,573,575,630,580,420,563,430,440,482,410,480,450,461,479,492,710,766,657,661,615,756,665,707,727,730,760,741,740,746,779,671,706,791,751,810,813,860,849,825,846,773,840,787,820,851,Hovedstaden,Sjaelland,Syddanmark,Midtjylland,Nordjylland,DK
2024-02-21T03:00:00,131586.43697690984,-77424.81480821753,53692.60141393971,8976.975863176714,57438.13757792703,-22202.904415307323,16530.36284539193,57522.60286388299,39965.58087061652,64517.95731387277,-9830.747100454631,34686.38649603364,70370.09282519153,46194.2208096988,136912.09170612303,24091.747953633152,18875.96800882119,-6062.832910112286,-10892.73333575675,48109.23421253541,94046.63342670856,-5325.9103080814475,13756.884916942287,-82438.04351906713,30141.159704996662,-11492.738560027978,-7144.724298032602,13885.166658017668,505.57612585955917,21128.119649527627,130520.74436990732,25698.230015015197,-3395.2892987449623,189195.18033163052,14280.248957417383,-39504.62063855567,18798.715327628135,44829.855987945426,-15191.18742881816,34611.672836460115,28647.496902252078,24639.756435323667,67339.45715451405,9946.385007836643,216147.25479775007,-382.34667772643047,6154.715071345864,110677.97296058203,75588.91570206822,235589.1951953624,17253.26041072838,66391.07313282658,43300.12138321368,54145.607869945896,20252.961458831793,85808.93889559897,19062.41465450969,9362.522698287285,-49840.276596403055,89958.48338772127,-84445.87430631727,-29885.863888774074,-15071.329976213363,5720.356738565992,15187.151821198477,92126.84711625747,59988.941418784445,3689.3393319714423,18722.69032727508,42364.44105275182,134285.59123713363,36634.00183662613,122145.62863162522,-11577.601583880936,39697.59596819467,-816.767629788885,70180.30438689711,59673.80657302084,86269.48415639829,-45349.78802190005,93601.65819251505,45331.53741613053,53920.4278312234,30754.12532588638,26705.269150025168,126436.18022907969,129696.18191780338,46754.10075078993,252776.67888118766,82738.64514771268,-185249.4002254608,5092.436331072514,104479.27614503537,15839.663512711031,24085.831764254475,57367.90334399611,26131.81239761424,154867.6389909671,733558.8668096979,525775.1043333713,1286946.6113703174,1079949.4678837128,459105.15751911316,3861347.1707721404
2024-02-21T04:00:00,399381.204738002,12595.296013865756,68172.45709584549,49451.500633286756,46814.31033350957,9989.540069930856,39883.04055170638,31958.72732957905,37284.11036501644,60785.76595341006,21917.569322525887,60864.1063463548,58717.407174330205,31945.23496028393,96108.32146396743,56874.1458526076,12078.091120193132,48804.58776890859,53185.388140085284,66118.53273588615,62464.324052382646,14022.873228814773,16284.769962643932,11281.863753570377,85119.36628864122,40533.72850285652,16686.393849279983,46873.857692637066,4676.100554820229,43198.22695101562,34969.22803932265,50904.411652142655,66286.03272197263,176127.1276300531,69928.62282708107,22105.625472579293,55792.76222313907,103628.32115551997,66133.81118119146,61534.21362171964,68084.32078132713,90869.08206828177,28652.827148842385,6834.015838479884,24032.047395765992,77752.0469658796,88663.75995592623,238240.66174477464,112242.15557090238,67701.17536221055,94750.82922612982,117067.54518416019,127331.44794538121,99864.4094967254,106490.32427640934,143408.28418572916,86414.53261822752,47529.51049510789,-38637.37913951562,65741.8210460466,44241.82685967974,36196.71620055227,50832.93416496015,41734.10912437235,51008.29832648729,347084.8680163202,100794.4421048861,-4814.1930338241955,60048.53064086508,85062.61874770171,116547.11329870179,150146.98389668862,123791.67816585494,77070.85871740543,45096.48235891452,55635.9328048319,23289.737606398496,85368.57440760275,223181.1960768661,-2129.3916524139177,180037.47956605337,51988.13718475979,114124.31520127758,12669.492133038426,62325.986775769015,277486.6677870821,348682.3455036881,9962.292775201116,148128.28625491916,106844.92703167841,68011.44073634493,15049.243972917542,88514.18423103016,60157.28686269585,41697.15769471618,89567.43779122135,57481.591554827355,280183.9216407885,1560495.7123624943,1047251.2011260471,2144301.2696082653,2146136.3951061256,961513.2159434432,7861218.946852049
2024-02-21T05:00:00,659425.6936826453,53292.96403568014,97583.80176002787,93387.11689115182,66551.39939869686,-5180.507591370877,-14653.461425676465,60564.21515843173,27479.744289601258,103154.69239962235,-63135.145205779125,123416.05596584133,91300.4086542386,71486.63914428823,97876.00516928158,111305.73867620241,38613.73933774719,76600.03811732259,25183.23721047575,99007.89990271356,44530.750766289035,94145.41933100087,48293.26343628209,20246.90038504164,97592.71464302491,74495.86789637295,45807.334306410936,35851.321554604234,14278.618483001872,83152.82765613732,86857.19410530278,12898.819454356237,251904.98959236275,130333.07699769287,73708.27158916592,2234.19630718701,126557.76412321451,226207.73308794253,102039.21241947328,95904.42984921877,70175.51722220088,66401.28178087383,-23826.082322444516,33127.4686194639,23888.838575213547,136921.45860516376,140357.17709108716,348666.56815775373,119003.53932995336,136683.80276129855,236172.02715080956,222057.38998809157,178166.01900556398,214707.82694307514,117267.65581048884,257694.35339701342,127046.11699252338,122740.65636249687,-58270.04354442217,62585.849070948294,40766.924773108156,117437.58868137521,75263.57866710496,67536.9263806895,97543.1549193101,492342.802392648,143953.95112271485,45075.706799914624,-9801.089649565667,179065.24837789085,360289.6788600051,276841.2938571003,208596.84652294603,125162.85941895905,76490.48999477115,8064.265740499864,22638.022041586082,130704.54531680365,244122.16103472118,-24193.82128343933,232789.83562457035,78136.52852316413,179835.27241096649,2948.5744840083125,160086.38389329892,401036.6130537253,547523.5989988196,106528.4359138739,311596.9832247958,168479.38238991506,125343.77451367413,-760.1096043020358,107007.58211752189,113496.02470545929,51493.706155758424,147186.95724195198,161328.62549708522,460490.5539059915,928421.6807075643,604169.6257311353,1208824.9840722564,890628.9907211893,523774.8679804115,4415476.5287401285
2024-02-21T06:00:00,952762.4469961503,68895.67594389732,171848.45635590158,107594.11182544706,69199.8129266231,38259.7356712586,69543.68733704847,61671.80480398278,103013.70986900193,137127.6885505468,60757.56611908911,100967.96623863018,131273.22271114774,68401.26866166377,126098.04898206583,102099.73467906943,127634.90504696713,66232.17782313672,134101.2531399254,146782.25954842946,131618.85505975873,49830.71235646826,38653.26352248748,53991.516309021295,145780.83591651506,104370.90911209867,55488.72783259841,108961.43347491728,15955.112935639001,93028.5128454012,80536.35285294813,140405.7203238077,146952.70543536972,380656.47159635776,168665.71496535634,49454.09213238053,133071.1963791773,212171.22849512158,122075.10358223297,119247.43549061826,174163.6755867301,178554.78109371872,57265.32052609053,30437.085137705777,58954.53735753443,125549.12819364422,180420.24760978096,569975.3768048292,254607.44515621927,195228.53129260975,293470.96331218956,269040.5482556143,206877.66908439604,207406.6379506697,212292.3895224273,358861.5043035308,198821.08344745307,100415.56139835299,10129.319017001419,138306.46550924788,105106.71538582696,12787.702451313999,110401.38703147607,103640.74878524058,80689.14088462743,757182.5320927628,213725.90917882233,12047.570740070363,152716.54312861338,189121.27799415446,272825.9684686867,313238.57063428045,305512.8441963873,163543.7539200196,94516.74052191891,118419.52085616389,45623.71963941431,209881.2546023397,411861.23930958577,18501.77362611446,307188.65732446505,148711.33361773717,226480.621918695,53205.16436829508,139066.27080564186,513264.24274023954,721028.3260188977,103364.862955212,319592.3362850503,236999.3218050114,137842.01210338532,12888.202661840034,191612.76406117043,90330.27935305116,79478.40558557508,162703.6238633686,148730.33738364838,597614.4548006763,3557363.5599696017,2303695.0339606917,4632911.309595865,4396292.528515272,2066860.4097061101,16953730.90038257
2024-02-21T07:00:00,1271658.1196248168,96872.69012734898,204546.9412139649,189437.1809129413,45625.596627644496,-20631.15061118504,119117.73425439323,112203.2351108276,170201.41565737894,156277.95365753674,110916.75705373613,72955.31851080403,194933.82313557222,99915.75276086354,185425.3798045206,154090.3128270856,135174.31847740657,107522.42594879278,76890.22077985897,225688.81282570385,172636.85682862662,40333.49686079371,26673.501642842024,119730.80894956138,177937.45198391474,132025.76291723963,86071.2054188235,124304.35049145168,22946.58904256454,29070.53701091091,-11475.881202430295,168663.855565862,137107.4672508577,465174.81606904604,214529.7536909994,63936.8508106208,204703.0334175216,274824.8467906038,150246.82477138314,177058.3335677873,261435.03938716592,238567.32694197868,142036.1515188507,37908.03346798442,177669.54066510923,161051.44023469617,153209.18215964155,747459.977696832,322667.7505698453,263934.13809325,441724.28135199693,334645.928515945,249110.28903976464,280164.9820595099,369436.15253667586,469372.05036977923,301082.20791298663,137172.80506052345,34955.46145218124,208344.87690225433,133236.17002101667,39828.113789081224,267565.26537730516,119439.01917716114,133192.61629471456,996532.403321459,237174.1913287228,35408.73182568491,161086.67381239275,122842.55581116666,397485.99133838055,371336.31656293187,437124.7274468394,131406.54796158586,109089.76411218202,133256.23700230476,52999.24771529019,266241.15939589875,484387.20526943327,100874.39083620449,200012.75975047622,173042.31701178837,252997.02436803599,92739.20196022133,177933.0944709688,631152.2867638245,952758.7655984121,163408.64135039123,418186.9882235604,254277.36755499468,172656.6422453807,27627.656659971068,240925.440355111,112789.91684615414,99092.69571241533,268205.0174430944,107926.54195249254,792254.7592160791,1103561.03155409,643693.2012191162,1306884.036363674,1237693.451304536,580692.9910800527,4895266.306713699
2024-02-21T08:00:00,1616593.285908345,139698.43191360476,283149.8168921537,179429.37368565323,124776.41450400595,61392.455284939395,117845.00117236166,97692.39340759958,184781.5100476709,211507.80869948008,104107.92642893201,189360.2960885938,208766.19123440888,106459.09561693906,191797.2267547497,140691.03942369088,203563.5793660901,86356.63269128662,215030.03797084477,225234.56199286052,212767.36151547908,92885.9039854465,57783.32536945531,92294.63015684043,240456.75635911096,163432.97283599194,49446.40539269949,203474.89604381198,29609.843538869623,143112.2156539204,134539.11084983233,238453.94814245557,251157.9573854685,618171.6458627618,256607.53113299352,88324.30739860833,222396.58421106753,332974.98868798575,175189.20780345722,188139.02378088885,290940.5345181231,291577.52985205554,92038.40247983127,57609.69783880957,110483.25959578603,191465.48170301816,274637.5199303089,893624.9426513317,416863.11151403125,301308.39223538723,471348.2194355969,424671.96870044805,323824.35390717693,349071.71763509064,329498.42109553824,570993.7179430266,326082.33972535277,150401.51721234157,16895.59244971463,216088.3737297722,154242.80663171227,20991.235601845034,165097.5314997659,163440.66616236916,112360.26165716196,1185962.5563683503,263289.83391917107,33336.74796189637,242616.36729244594,303043.83538818464,442870.91771625006,467103.3160323203,457902.22626902873,257895.8133807293,152541.86553081413,199945.64311560334,67634.17372923468,335462.7236647737,619000.2889863838,10433.916217042068,438897.41307286924,232095.86452790457,367293.89474993927,63046.27469685442,208794.6097118751,687865.4665506462,1131195.2370984966,135336.96564869556,492374.4174399108,345155.70450931985,200763.45518612303,49385.31138033737,301644.98878683546,143302.16539471765,117861.39385517908,283236.2428961137,230954.34708595267,955345.2686609171,2289010.8215594515,1357008.2851363635,2554076.215979208,2372343.973479263,1187125.6378641976,9769285.02512094
2024-02-21T09:00:00,2035273.3372701125,139043.66828651296,302098.79369663564,198142.699639917,80458.32832476652,68563.8325008801,155801.061721848,142707.63064406265,163102.06480865757,328626.18673675193,92617.36151251038,242960.49191495258,252038.1663129467,171713.61246264752,166226.38910919573,179382.01983199554,323852.60047387995,38250.462705222875,228720.05563480742,286474.4037805924,205368.67217049235,80419.53021643824,70551.0242138596,82380.01133999565,203867.03929754766,229597.1111622646,65354.16722668063,199888.68628798635,34594.235288633834,201983.8830005226,215618.53235268287,284206.36344815546,212118.18676672998,731710.6365125991,317162.02922652784,29712.953245161036,202007.66983343882,375714.59698330925,224544.2765677829,136181.79639869492,347722.8253502457,330453.36793088244,119507.89142741314,67724.94497394023,137121.44449761996,195331.43888578462,337624.6750792945,949094.7808448691,459252.63342270715,314919.7166601844,566690.3475279262,474964.3317398639,318527.153456943,473153.26786171104,376169.43410322594,663483.8584173537,488205.4089563963,224292.85929669274,40321.40881807751,208015.0659131587,269973.45317924203,55274.992779435684,203854.50645991333,204362.82058783242,143685.45166085707,1396665.2175706725,346478.0188673191,70125.09506974305,281599.2808624832,336117.65139654925,523157.75947634614,548006.2388573843,573210.5490594149,328449.08757781587,182748.7390348004,233297.48238539937,41679.52574884343,394935.99983217084,704580.4435174038,19345.90156120992,451666.9245731903,299282.28695159237,423291.6892062935,78150.14467939998,219991.078515864,789744.2282753141,1315018.0540592768,86411.27482636947,567645.2273786981,421724.19765298587,159384.79037936073,-26786.638431476174,365330.7391910771,194488.3910112448,147385.82980080793,336043.2219872403,219126.9595647743,1127634.0667105976,1145851.78882395,667905.9750896129,1283564.8130204927,1158481.659529607,640943.9309207838,4736934.105550368
2024-02-21T10:00:00,2304744.909572173,156893.97455190826,387340.80459537345,235482.52639023756,176832.6476917966,51624.01363838025,161948.38964374896,134562.91477391106,261675.9194135913,287085.64148889837,146180.21364265177,273305.24363417237,294129.6267130192,157733.02953475577,257437.8901700113,210222.86487738488,279504.28293467505,151962.0030880697,318348.5878725778,309337.13557206583,300590.5498901021,130486.80205556707,85580.06732118249,121705.50497797361,345983.13478187734,239290.50161180866,132217.0177820631,248226.22589282595,40086.15913872104,186853.92985951455,221593.86923868553,307553.867399523,337491.89315767796,785356.484857344,364877.3427770298,131231.54192179567,282979.55824905116,454073.00363487157,256797.08930476598,262295.1262880817,391958.27490521315,427557.69079578697,127782.47680333097,84356.8345894249,112779.961753861,248004.33508441222,343944.1373297533,1197804.2315416993,525635.5004881003,387642.452987779,642682.8118694123,534274.7572751049,405455.30300298944,449364.68400766194,435694.94076813327,775053.9934561674,471529.9302931234,230130.4532973535,22767.51359925834,302006.6859400725,193030.30857153184,73640.46135540125,254458.17172111943,197459.67026307268,182425.71631841932,1576085.8772523224,349515.79700270476,34440.1100226848,301282.06911903765,397060.1206290523,610489.3734482586,623716.0300446044,641181.1318879697,366506.13367110555,208151.24718228015,254498.3333932378,99764.01200293677,474228.50441146747,799233.4810560542,22106.189840833344,572694.6342663994,333569.64403366117,466658.55401565216,124385.00334110635,281959.67476720887,922291.8048819283,1562198.8695180244,209283.43923425017,682450.4829004663,482063.6571893276,262915.1356044063,24535.575384232994,408440.85270754586,204635.24949321416,181940.3046201199,368350.52379491605,318896.2554933153,1305778.6991700807,8175895.145962762,4973049.015185611,9598538.05860149,9055278.943261422,4445901.316153157,36244175.56659981
2024-02-21T11:00:00,2628907.3924968434,147442.26484226753,454877.29212828056,314977.25594182365,219200.19711288868,-14145.798540476984,166925.2964584459,137423.97344800778,302998.4539785161,348907.25785669213,171432.09629791195,471748.91557033604,306835.3576750515,153437.4914649499,271645.27753295185,196345.477060826,322612.070210731,131115.98758182972,392810.6218889885,316093.53035392833,314228.6277360376,140658.01237820886,201226.8501320608,82612.74720002007,413167.12480059825,268756.28028673143,138529.1586102639,397168.5706659007,105864.64003283773,181773.19552876358,255717.18282366812,236592.27584272338,370847.1744415516,893512.0163759271,445885.4776363795,138151.02742714112,355048.2486597594,514578.332385908,267200.2900198295,286207.6983663751,447474.1676017488,513664.2009232969,275154.9600057802,95882.15265769993,114283.51186809519,262248.9094471335,361141.1846996889,1326998.6596215782,652398.2127312148,399188.1314650468,688720.8560801791,634723.292420961,515133.8624631252,511707.5801110163,522930.11767095653,859717.1050793176,544088.3912104211,211106.7524330259,4473.242681326673,279898.71933277533,154840.1340818909,96108.59816129025,186230.8332186559,261731.96078699955,272131.35083800106,1647037.2735723543,390168.8968585096,39296.705346737894,389030.9291912483,436676.2869385634,691942.7839827618,718535.3585307952,822309.3552206884,406401.915941447,210070.5853166244,299444.4314710905,139515.6127636893,524945.6009995644,873186.3185849417,140019.7004100947,644660.3687648274,370252.4758977793,535629.1380870165,66208.18199029913,258918.81911210043,1005867.31576817,1803255.4673881,242671.98321530505,838165.9778457462,548627.2822749853,175644.3882065617,100197.26812063626,399483.4660442918,269571.4090677301,230994.89748043005,392975.09576333285,338877.91623427876,1479191.6999954004,1161535.5338694805,664963.2252656755,1224167.9863762849,1002215.1952106168,513670.7368918769,4633900.2890595775
